,Unnamed: 0,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0.1,Verifier,instance,solved_bool,solved,score
6701,6489,,mnist,0.012,N35,MNIST_P21_N35,unsat,44.9077,2089.0,verinet,MNIST_P21_N35 N35 0.012,True,1,1
6702,6368,,mnist,0.012,N41,MNIST_P56_N41,unsat,139.1024,1968.0,verinet,MNIST_P56_N41 N41 0.012,True,1,1
6703,6405,,mnist,0.012,N37,MNIST_P18_N37,unsat,49.968,2005.0,verinet,MNIST_P18_N37 N37 0.012,True,1,1
6704,6434,,mnist,0.012,N40,MNIST_P32_N40,unsat,45.1852,2034.0,verinet,MNIST_P32_N40 N40 0.012,True,1,1
6705,6433,,mnist,0.012,N9,MNIST_P23_N9,unsat,52.256,2033.0,verinet,MNIST_P23_N9 N9 0.012,True,1,1
6706,6429,,mnist,0.012,N23,MNIST_P42_N23,unsat,45.4252,2029.0,verinet,MNIST_P42_N23 N23 0.012,True,1,1
6707,6425,,mnist,0.012,N2,MNIST_P64_N2,unsat,73.1953,2025.0,verinet,MNIST_P64_N2 N2 0.012,True,1,1
6708,6422,,mnist,0.012,N35,MNIST_P47_N35,unsat,43.2949,2022.0,verinet,MNIST_P47_N35 N35 0.012,True,1,1
6709,6419,,mnist,0.012,N45,MNIST_P78_N45,unsat,43.4426,2019.0,verinet,MNIST_P78_N45 N45 0.012,True,1,1
6710,6416,,mnist,0.012,N41,MNIST_P59_N41,unsat,130.7941,2016.0,verinet,MNIST_P59_N41 N41 0.012,True,1,1
6711,6411,,mnist,0.012,N44,MNIST_P28_N44,unsat,43.344,2011.0,verinet,MNIST_P28_N44 N44 0.012,True,1,1
6712,6410,,mnist,0.012,N40,MNIST_P26_N40,unsat,44.7411,2010.0,verinet,MNIST_P26_N40 N40 0.012,True,1,1
6713,6409,,mnist,0.012,N1,MNIST_P21_N1,unsat,42.5746,2009.0,verinet,MNIST_P21_N1 N1 0.012,True,1,1
6714,6399,,mnist,0.012,N36,MNIST_P10_N36,unsat,51.2166,1999.0,verinet,MNIST_P10_N36 N36 0.012,True,1,1
6715,6488,,mnist,0.012,N29,MNIST_P83_N29,unsat,44.5113,2088.0,verinet,MNIST_P83_N29 N29 0.012,True,1,1
6716,6398,,mnist,0.012,N40,MNIST_P3_N40,unsat,45.6067,1998.0,verinet,MNIST_P3_N40 N40 0.012,True,1,1
6717,6397,,mnist,0.012,N44,MNIST_P36_N44,unsat,42.7398,1997.0,verinet,MNIST_P36_N44 N44 0.012,True,1,1
6718,6395,,mnist,0.012,N7,MNIST_P81_N7,unsat,45.9326,1995.0,verinet,MNIST_P81_N7 N7 0.012,True,1,1
6719,6393,,mnist,0.012,N36,MNIST_P32_N36,unsat,50.4836,1993.0,verinet,MNIST_P32_N36 N36 0.012,True,1,1
6720,6380,,mnist,0.012,N29,MNIST_P55_N29,unsat,44.2206,1980.0,verinet,MNIST_P55_N29 N29 0.012,True,1,1
6721,6379,,mnist,0.012,N9,MNIST_P5_N9,unsat,49.8855,1979.0,verinet,MNIST_P5_N9 N9 0.012,True,1,1
6722,6378,,mnist,0.012,N35,MNIST_P19_N35,unsat,43.7423,1978.0,verinet,MNIST_P19_N35 N35 0.012,True,1,1
6723,6374,,mnist,0.012,N37,MNIST_P24_N37,unsat,52.2623,1974.0,verinet,MNIST_P24_N37 N37 0.012,True,1,1
6724,6372,,mnist,0.012,N11,MNIST_P17_N11,unsat,43.1403,1972.0,verinet,MNIST_P17_N11 N11 0.012,True,1,1
6725,6369,,mnist,0.012,N40,MNIST_P1_N40,unsat,44.9331,1969.0,verinet,MNIST_P1_N40 N40 0.012,True,1,1
6726,6435,,mnist,0.012,N23,MNIST_P50_N23,unsat,44.1605,2035.0,verinet,MNIST_P50_N23 N23 0.012,True,1,1
6727,6437,,mnist,0.012,N41,MNIST_P11_N41,unsat,142.9,2037.0,verinet,MNIST_P11_N41 N41 0.012,True,1,1
6728,6438,,mnist,0.012,N7,MNIST_P64_N7,unsat,46.284,2038.0,verinet,MNIST_P64_N7 N7 0.012,True,1,1
6729,6441,,mnist,0.012,N34,MNIST_P23_N34,unsat,42.1024,2041.0,verinet,MNIST_P23_N34 N34 0.012,True,1,1
6730,6487,,mnist,0.012,N35,MNIST_P82_N35,unsat,43.2827,2087.0,verinet,MNIST_P82_N35 N35 0.012,True,1,1
6731,6486,,mnist,0.012,N1,MNIST_P55_N1,unsat,43.1413,2086.0,verinet,MNIST_P55_N1 N1 0.012,True,1,1
6732,6485,,mnist,0.012,N9,MNIST_P11_N9,unsat,54.3875,2085.0,verinet,MNIST_P11_N9 N9 0.012,True,1,1
6733,6484,,mnist,0.012,N41,MNIST_P52_N41,unsat,140.2497,2084.0,verinet,MNIST_P52_N41 N41 0.012,True,1,1
6734,6482,,mnist,0.012,N24,MNIST_P72_N24,unsat,44.1128,2082.0,verinet,MNIST_P72_N24 N24 0.012,True,1,1
6735,6481,,mnist,0.012,N29,MNIST_P71_N29,unsat,45.7539,2081.0,verinet,MNIST_P71_N29 N29 0.012,True,1,1
6736,6480,,mnist,0.012,N41,MNIST_P49_N41,unsat,133.7199,2080.0,verinet,MNIST_P49_N41 N41 0.012,True,1,1
6737,6476,,mnist,0.012,N10,MNIST_P56_N10,unsat,42.7479,2076.0,verinet,MNIST_P56_N10 N10 0.012,True,1,1
6738,6475,,mnist,0.012,N9,MNIST_P35_N9,unsat,51.4697,2075.0,verinet,MNIST_P35_N9 N9 0.012,True,1,1
