,Unnamed: 0,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0.1,Unnamed: 0.1.1,Verifier,instance,score,solved,solved_bool
6689,36969,,,0.012,85.0,mnist_nn.onnx,unsat,0.33,885.0,,eran,85.0 mnist_nn.onnx 0.012,1,1,True
6702,36950,,MNIST,0.012,85.0,mnist_net_256x6.onnx,unsat,0.2111811637878418,1341.0,85.0,bab,85.0 mnist_net_256x6.onnx 0.012,1,1,True
6703,36949,,,0.012,85.0,mnist_net_256x6.onnx,unsat,0.361,285.0,,eran,85.0 mnist_net_256x6.onnx 0.012,1,1,True
6719,36991,,MNIST,0.012,85.0,rsl18a_linf01.onnx,unsat,0.1146416664123535,1351.0,85.0,bab,85.0 rsl18a_linf01.onnx 0.012,1,1,True
6720,36990,,,0.012,85.0,rsl18a_linf01.onnx,unsat,0.221,185.0,,eran,85.0 rsl18a_linf01.onnx 0.012,1,1,True
6730,36908,,,0.012,85.0,mnist_net_256x2.onnx,unsat,0.038,785.0,,eran,85.0 mnist_net_256x2.onnx 0.012,1,1,True
6731,36907,,MNIST,0.012,85.0,mnist_net_256x2.onnx,unsat,0.1215636730194091,1338.0,85.0,bab,85.0 mnist_net_256x2.onnx 0.012,1,1,True
6744,36886,,MNIST,0.012,85.0,mnist_net.onnx,unsat,0.1707723140716552,1336.0,85.0,bab,85.0 mnist_net.onnx 0.012,1,1,True
6745,36885,,,0.012,85.0,mnist_net.onnx,unsat,0.069,85.0,,eran,85.0 mnist_net.onnx 0.012,1,1,True
6751,36929,,,0.012,85.0,mnist_net_256x4.onnx,unsat,0.195,585.0,,eran,85.0 mnist_net_256x4.onnx 0.012,1,1,True
6760,36928,,MNIST,0.012,85.0,mnist_net_256x4.onnx,unsat,0.1694734096527099,1339.0,85.0,bab,85.0 mnist_net_256x4.onnx 0.012,1,1,True
6776,38086,,MNIST,0.012,88.0,mnist_6_200.onnx,unsat,0.1755521297454834,1397.0,88.0,bab,88.0 mnist_6_200.onnx 0.012,1,1,True
6777,38085,,,0.012,88.0,mnist_6_200.onnx,unsat/sat,1.3077178001403809,188.0,188.0,abcrown,88.0 mnist_6_200.onnx 0.012,1,1,True
6790,38066,,MNIST,0.012,88.0,mnist_6_100.onnx,unsat,0.1246254444122314,1396.0,88.0,bab,88.0 mnist_6_100.onnx 0.012,1,1,True
6791,38064,,,0.012,88.0,mnist_6_100.onnx,unsat/sat,1.4065375328063965,88.0,88.0,abcrown,88.0 mnist_6_100.onnx 0.012,1,1,True
6807,38108,,,0.012,88.0,mnist_9_100.onnx,unsat/sat,1.815481185913086,288.0,288.0,abcrown,88.0 mnist_9_100.onnx 0.012,1,1,True
6808,38107,,MNIST,0.012,88.0,mnist_9_100.onnx,unsat,0.1871280670166016,1398.0,88.0,bab,88.0 mnist_9_100.onnx 0.012,1,1,True
6825,37981,,MNIST,0.012,88.0,mnist_3_100.onnx,unsat,0.1193773746490478,1392.0,88.0,bab,88.0 mnist_3_100.onnx 0.012,1,1,True
6832,37919,,,0.012,88.0,fc2.onnx,unsat,0.01,388.0,,eran,88.0 fc2.onnx 0.012,1,1,True
6833,37917,,MNIST,0.012,88.0,fc2.onnx,sat,0.0535168647766113,1389.0,88.0,bab,88.0 fc2.onnx 0.012,1,1,True
6837,38001,,MNIST,0.012,88.0,mnist_3_50.onnx,unsat,0.0944612026214599,1393.0,88.0,bab,88.0 mnist_3_50.onnx 0.012,1,1,True
6848,38044,,MNIST,0.012,88.0,mnist_5_100.onnx,unsat,0.1360507011413574,1395.0,88.0,bab,88.0 mnist_5_100.onnx 0.012,1,1,True
6855,38022,,MNIST,0.012,88.0,mnist_4_1024.onnx,unsat,0.5232553482055664,1394.0,88.0,bab,88.0 mnist_4_1024.onnx 0.012,1,1,True
6860,38127,,,0.012,88.0,mnist_9_200.onnx,unsat/sat,1.877300262451172,388.0,388.0,abcrown,88.0 mnist_9_200.onnx 0.012,1,1,True
6862,38128,,MNIST,0.012,88.0,mnist_9_200.onnx,unsat,0.2582082748413086,1399.0,88.0,bab,88.0 mnist_9_200.onnx 0.012,1,1,True
6870,38251,,MNIST,0.012,88.0,mnist_net_256x6.onnx,unsat,0.1996843814849852,1390.0,88.0,bab,88.0 mnist_net_256x6.onnx 0.012,1,1,True
6871,38250,,,0.012,88.0,mnist_net_256x6.onnx,unsat,0.421,288.0,,eran,88.0 mnist_net_256x6.onnx 0.012,1,1,True
6887,38294,,MNIST,0.012,88.0,rsl18a_linf01.onnx,unsat,0.1419105529785156,1400.0,88.0,bab,88.0 rsl18a_linf01.onnx 0.012,1,1,True
6888,38292,,,0.012,88.0,rsl18a_linf01.onnx,unsat,0.269,188.0,,eran,88.0 rsl18a_linf01.onnx 0.012,1,1,True
6901,38273,,,0.012,88.0,mnist_nn.onnx,unsat,0.399,888.0,,eran,88.0 mnist_nn.onnx 0.012,1,1,True
6902,38271,,MNIST,0.012,88.0,mnist_nn.onnx,unsat,0.1187036037445068,1391.0,88.0,bab,88.0 mnist_nn.onnx 0.012,1,1,True
6906,38231,,,0.012,88.0,mnist_net_256x4.onnx,unsat,0.23,588.0,,eran,88.0 mnist_net_256x4.onnx 0.012,1,1,True
6912,38189,,,0.012,88.0,mnist_net.onnx,unsat,0.075,88.0,,eran,88.0 mnist_net.onnx 0.012,1,1,True
6913,38188,,MNIST,0.012,88.0,mnist_net.onnx,unsat,0.1709675788879394,1385.0,88.0,bab,88.0 mnist_net.onnx 0.012,1,1,True
6928,38230,,MNIST,0.012,88.0,mnist_net_256x4.onnx,unsat,0.3215882778167725,1388.0,88.0,bab,88.0 mnist_net_256x4.onnx 0.012,1,1,True
6942,38210,,MNIST,0.012,88.0,mnist_net_256x2.onnx,unsat,0.148888349533081,1387.0,88.0,bab,88.0 mnist_net_256x2.onnx 0.012,1,1,True
6943,38208,,,0.012,88.0,mnist_net_256x2.onnx,unsat,0.041,788.0,,eran,88.0 mnist_net_256x2.onnx 0.012,1,1,True
6957,37649,,,0.012,87.0,mnist_6_200.onnx,unsat/sat,1.3060595989227295,187.0,187.0,abcrown,87.0 mnist_6_200.onnx 0.012,1,1,True
6958,37648,,MNIST,0.012,87.0,mnist_6_200.onnx,unsat,0.1836681365966797,1381.0,87.0,bab,87.0 mnist_6_200.onnx 0.012,1,1,True
6975,37691,,,0.012,87.0,mnist_9_200.onnx,unsat/sat,9.748623371124268,387.0,387.0,abcrown,87.0 mnist_9_200.onnx 0.012,1,1,True
6988,37670,,,0.012,87.0,mnist_9_100.onnx,unsat/sat,1.9265155792236328,287.0,287.0,abcrown,87.0 mnist_9_100.onnx 0.012,1,1,True
6989,37668,,MNIST,0.012,87.0,mnist_9_100.onnx,unsat,0.1747839450836181,1382.0,87.0,bab,87.0 mnist_9_100.onnx 0.012,1,1,True
6993,37627,,MNIST,0.012,87.0,mnist_6_100.onnx,unsat,0.1678192615509033,1380.0,87.0,bab,87.0 mnist_6_100.onnx 0.012,1,1,True
6994,37626,,,0.012,87.0,mnist_6_100.onnx,unsat/sat,1.4514825344085691,87.0,87.0,abcrown,87.0 mnist_6_100.onnx 0.012,1,1,True
6999,37565,,MNIST,0.012,87.0,mnist_3_50.onnx,unsat,0.1169710159301757,1377.0,87.0,bab,87.0 mnist_3_50.onnx 0.012,1,1,True
7005,37543,,MNIST,0.012,87.0,mnist_3_100.onnx,unsat,0.1089353561401367,1376.0,87.0,bab,87.0 mnist_3_100.onnx 0.012,1,1,True
7013,37481,,MNIST,0.012,87.0,fc2.onnx,sat,0.0533735752105712,1373.0,87.0,bab,87.0 fc2.onnx 0.012,1,1,True
7014,37480,,,0.012,87.0,fc2.onnx,unsat,0.01,387.0,,eran,87.0 fc2.onnx 0.012,1,1,True
7029,37606,,MNIST,0.012,87.0,mnist_5_100.onnx,unsat,0.1220104694366455,1379.0,87.0,bab,87.0 mnist_5_100.onnx 0.012,1,1,True
7036,37586,,MNIST,0.012,87.0,mnist_4_1024.onnx,unsat,0.5256164073944092,1378.0,87.0,bab,87.0 mnist_4_1024.onnx 0.012,1,1,True
7052,37814,,,0.012,87.0,mnist_net_256x6.onnx,unsat,0.407,287.0,,eran,87.0 mnist_net_256x6.onnx 0.012,1,1,True
7053,37813,,MNIST,0.012,87.0,mnist_net_256x6.onnx,unsat,0.2224807739257812,1374.0,87.0,bab,87.0 mnist_net_256x6.onnx 0.012,1,1,True
7061,37834,,MNIST,0.012,87.0,mnist_nn.onnx,unsat,15.563904285430908,1375.0,87.0,bab,87.0 mnist_nn.onnx 0.012,1,1,True
7062,37835,,,0.012,87.0,mnist_nn.onnx,unsat,5.363,887.0,,eran,87.0 mnist_nn.onnx 0.012,1,1,True
7069,37855,,MNIST,0.012,87.0,rsl18a_linf01.onnx,unsat,0.1152117252349853,1383.0,87.0,bab,87.0 rsl18a_linf01.onnx 0.012,1,1,True
7070,37854,,,0.012,87.0,rsl18a_linf01.onnx,unsat,0.196,187.0,,eran,87.0 rsl18a_linf01.onnx 0.012,1,1,True
7085,37751,,,0.012,87.0,mnist_net.onnx,unsat,0.071,87.0,,eran,87.0 mnist_net.onnx 0.012,1,1,True
7094,37750,,MNIST,0.012,87.0,mnist_net.onnx,unsat,0.1705727577209472,1370.0,87.0,bab,87.0 mnist_net.onnx 0.012,1,1,True
7110,37792,,MNIST,0.012,87.0,mnist_net_256x4.onnx,unsat,0.1884095668792725,1372.0,87.0,bab,87.0 mnist_net_256x4.onnx 0.012,1,1,True
7111,37791,,,0.012,87.0,mnist_net_256x4.onnx,unsat,0.24,587.0,,eran,87.0 mnist_net_256x4.onnx 0.012,1,1,True
7124,37772,,,0.012,87.0,mnist_net_256x2.onnx,unsat,0.042,787.0,,eran,87.0 mnist_net_256x2.onnx 0.012,1,1,True
7125,37770,,MNIST,0.012,87.0,mnist_net_256x2.onnx,unsat,0.132850170135498,1371.0,87.0,bab,87.0 mnist_net_256x2.onnx 0.012,1,1,True
7133,42437,,,0.012,97.0,mnist_6_200.onnx,unsat/sat,1.3127377033233645,197.0,197.0,abcrown,97.0 mnist_6_200.onnx 0.012,1,1,True
7134,42435,,MNIST,0.012,97.0,mnist_6_200.onnx,unsat,0.1603102684020996,1536.0,97.0,bab,97.0 mnist_6_200.onnx 0.012,1,1,True
7147,42416,,,0.012,97.0,mnist_6_100.onnx,unsat/sat,1.3173644542694092,97.0,97.0,abcrown,97.0 mnist_6_100.onnx 0.012,1,1,True
7148,42415,,MNIST,0.012,97.0,mnist_6_100.onnx,unsat,0.1251654624938964,1535.0,97.0,bab,97.0 mnist_6_100.onnx 0.012,1,1,True
7164,42458,,,0.012,97.0,mnist_9_100.onnx,unsat/sat,1.8252842426300049,297.0,297.0,abcrown,97.0 mnist_9_100.onnx 0.012,1,1,True
7165,42457,,MNIST,0.012,97.0,mnist_9_100.onnx,unsat,0.1673066616058349,1537.0,97.0,bab,97.0 mnist_9_100.onnx 0.012,1,1,True
7175,42352,,MNIST,0.012,97.0,mnist_3_50.onnx,unsat,0.1082680225372314,1532.0,97.0,bab,97.0 mnist_3_50.onnx 0.012,1,1,True
7182,42332,,MNIST,0.012,97.0,mnist_3_100.onnx,unsat,0.1037042140960693,1531.0,97.0,bab,97.0 mnist_3_100.onnx 0.012,1,1,True
7189,42268,,MNIST,0.012,97.0,fc2.onnx,sat,0.0609776973724365,1528.0,97.0,bab,97.0 fc2.onnx 0.012,1,1,True
7190,42267,,,0.012,97.0,fc2.onnx,unsat,0.006,397.0,,eran,97.0 fc2.onnx 0.012,1,1,True
7197,42395,,MNIST,0.012,97.0,mnist_5_100.onnx,unsat,0.1271171569824218,1534.0,97.0,bab,97.0 mnist_5_100.onnx 0.012,1,1,True
7213,42374,,MNIST,0.012,97.0,mnist_4_1024.onnx,unsat,0.5331859588623047,1533.0,97.0,bab,97.0 mnist_4_1024.onnx 0.012,1,1,True
7231,42602,,,0.012,97.0,mnist_net_256x6.onnx,unsat,0.402,297.0,,eran,97.0 mnist_net_256x6.onnx 0.012,1,1,True
7232,42601,,MNIST,0.012,97.0,mnist_net_256x6.onnx,unsat,0.2525739669799805,1529.0,97.0,bab,97.0 mnist_net_256x6.onnx 0.012,1,1,True
7240,42622,,MNIST,0.012,97.0,mnist_nn.onnx,sat,0.1138904094696044,1530.0,97.0,bab,97.0 mnist_nn.onnx 0.012,1,1,True
7241,42623,,,0.012,97.0,mnist_nn.onnx,unsat,0.389,897.0,,eran,97.0 mnist_nn.onnx 0.012,1,1,True
7248,42643,,MNIST,0.012,97.0,rsl18a_linf01.onnx,unsat,0.1159648895263672,1538.0,97.0,bab,97.0 rsl18a_linf01.onnx 0.012,1,1,True
7249,42642,,,0.012,97.0,rsl18a_linf01.onnx,unsat,0.263,197.0,,eran,97.0 rsl18a_linf01.onnx 0.012,1,1,True
7264,42539,,,0.012,97.0,mnist_net.onnx,unsat,0.095,97.0,,eran,97.0 mnist_net.onnx 0.012,1,1,True
7273,42538,,MNIST,0.012,97.0,mnist_net.onnx,unsat,0.1707704067230224,1524.0,97.0,bab,97.0 mnist_net.onnx 0.012,1,1,True
7289,42581,,MNIST,0.012,97.0,mnist_net_256x4.onnx,unsat,0.1574296951293945,1527.0,97.0,bab,97.0 mnist_net_256x4.onnx 0.012,1,1,True
7290,42580,,,0.012,97.0,mnist_net_256x4.onnx,unsat,0.212,597.0,,eran,97.0 mnist_net_256x4.onnx 0.012,1,1,True
7303,42560,,,0.012,97.0,mnist_net_256x2.onnx,unsat,0.059,797.0,,eran,97.0 mnist_net_256x2.onnx 0.012,1,1,True
7304,42558,,MNIST,0.012,97.0,mnist_net_256x2.onnx,unsat,0.1265726089477539,1526.0,97.0,bab,97.0 mnist_net_256x2.onnx 0.012,1,1,True
7321,41979,,,0.012,96.0,mnist_6_100.onnx,unsat/sat,536.407457113266,96.0,96.0,abcrown,96.0 mnist_6_100.onnx 0.012,1,1,True
7332,42044,,MNIST,0.012,96.0,mnist_9_200.onnx,sat,1.361642599105835,1521.0,96.0,bab,96.0 mnist_9_200.onnx 0.012,1,1,True
7333,42043,,,0.012,96.0,mnist_9_200.onnx,unsat/sat,0.0140221118927001,396.0,396.0,abcrown,96.0 mnist_9_200.onnx 0.012,1,1,True
7346,42023,,,0.012,96.0,mnist_9_100.onnx,unsat/sat,0.0116748809814453,296.0,296.0,abcrown,96.0 mnist_9_100.onnx 0.012,1,1,True
7347,42021,,MNIST,0.012,96.0,mnist_9_100.onnx,sat,2.718406438827514,1520.0,96.0,bab,96.0 mnist_9_100.onnx 0.012,1,1,True
7353,41836,,,0.012,96.0,fc2.onnx,unsat,0.006,396.0,,eran,96.0 fc2.onnx 0.012,1,1,True
7354,41898,,MNIST,0.012,96.0,mnist_3_100.onnx,unsat,1.5207879543304443,1517.0,96.0,bab,96.0 mnist_3_100.onnx 0.012,1,1,True
7361,41837,,MNIST,0.012,96.0,fc2.onnx,sat,0.0543527603149414,1514.0,96.0,bab,96.0 fc2.onnx 0.012,1,1,True
7378,41958,,MNIST,0.012,96.0,mnist_5_100.onnx,unsat,0.1256551742553711,1519.0,96.0,bab,96.0 mnist_5_100.onnx 0.012,1,1,True
7391,41920,,MNIST,0.012,96.0,mnist_3_50.onnx,unsat,1.2553582191467283,1518.0,96.0,bab,96.0 mnist_3_50.onnx 0.012,1,1,True
7409,42166,,,0.012,96.0,mnist_net_256x6.onnx,unsat,102.105,296.0,,eran,96.0 mnist_net_256x6.onnx 0.012,1,1,True
7410,42165,,MNIST,0.012,96.0,mnist_net_256x6.onnx,unsat,3588.6207160949707,1515.0,96.0,bab,96.0 mnist_net_256x6.onnx 0.012,1,1,True
7418,42187,,MNIST,0.012,96.0,mnist_nn.onnx,unsat,0.1162216663360595,1516.0,96.0,bab,96.0 mnist_nn.onnx 0.012,1,1,True
7419,42188,,,0.012,96.0,mnist_nn.onnx,unsat,0.342,896.0,,eran,96.0 mnist_nn.onnx 0.012,1,1,True
7426,42209,,,0.012,96.0,rsl18a_linf01.onnx,unsat,0.169,196.0,,eran,96.0 rsl18a_linf01.onnx 0.012,1,1,True
7427,42208,,MNIST,0.012,96.0,rsl18a_linf01.onnx,unsat,0.1150176525115966,1522.0,96.0,bab,96.0 rsl18a_linf01.onnx 0.012,1,1,True
7442,42104,,MNIST,0.012,96.0,mnist_net.onnx,unsat,0.1720008850097656,1510.0,96.0,bab,96.0 mnist_net.onnx 0.012,1,1,True
7451,42102,,,0.012,96.0,mnist_net.onnx,unsat,0.115,96.0,,eran,96.0 mnist_net.onnx 0.012,1,1,True
7467,42145,,MNIST,0.012,96.0,mnist_net_256x4.onnx,unsat,3586.614515066147,1513.0,96.0,bab,96.0 mnist_net_256x4.onnx 0.012,1,1,True
7468,42144,,,0.012,96.0,mnist_net_256x4.onnx,unsat,129.838,596.0,,eran,96.0 mnist_net_256x4.onnx 0.012,1,1,True
7481,42125,,,0.012,96.0,mnist_net_256x2.onnx,unsat,8.466,796.0,,eran,96.0 mnist_net_256x2.onnx 0.012,1,1,True
7482,42123,,MNIST,0.012,96.0,mnist_net_256x2.onnx,unsat,31.03061294555664,1512.0,96.0,bab,96.0 mnist_net_256x2.onnx 0.012,1,1,True
7487,43313,,,0.012,99.0,mnist_6_200.onnx,unsat/sat,1.312544345855713,199.0,199.0,abcrown,99.0 mnist_6_200.onnx 0.012,1,1,True
7488,43312,,MNIST,0.012,99.0,mnist_6_200.onnx,unsat,0.256220817565918,1568.0,99.0,bab,99.0 mnist_6_200.onnx 0.012,1,1,True
7501,43291,,,0.012,99.0,mnist_6_100.onnx,unsat/sat,1.3015029430389404,99.0,99.0,abcrown,99.0 mnist_6_100.onnx 0.012,1,1,True
7502,43290,,MNIST,0.012,99.0,mnist_6_100.onnx,unsat,0.1293163299560547,1567.0,99.0,bab,99.0 mnist_6_100.onnx 0.012,1,1,True
7509,43334,,,0.012,99.0,mnist_9_100.onnx,unsat/sat,1.8213632106781008,299.0,299.0,abcrown,99.0 mnist_9_100.onnx 0.012,1,1,True
7518,43333,,MNIST,0.012,99.0,mnist_9_100.onnx,unsat,0.161463975906372,1569.0,99.0,bab,99.0 mnist_9_100.onnx 0.012,1,1,True
7536,43206,,MNIST,0.012,99.0,mnist_3_100.onnx,unsat,0.120851993560791,1563.0,99.0,bab,99.0 mnist_3_100.onnx 0.012,1,1,True
7543,43144,,MNIST,0.012,99.0,fc2.onnx,sat,0.0549070835113525,1560.0,99.0,bab,99.0 fc2.onnx 0.012,1,1,True
7544,43143,,,0.012,99.0,fc2.onnx,unsat,0.011,399.0,,eran,99.0 fc2.onnx 0.012,1,1,True
7551,43227,,MNIST,0.012,99.0,mnist_3_50.onnx,unsat,0.1082491874694824,1564.0,99.0,bab,99.0 mnist_3_50.onnx 0.012,1,1,True
7559,43269,,MNIST,0.012,99.0,mnist_5_100.onnx,unsat,0.1238205432891845,1566.0,99.0,bab,99.0 mnist_5_100.onnx 0.012,1,1,True
7566,43250,,MNIST,0.012,99.0,mnist_4_1024.onnx,unsat,0.5226640701293945,1565.0,99.0,bab,99.0 mnist_4_1024.onnx 0.012,1,1,True
7581,43478,,MNIST,0.012,99.0,mnist_net_256x6.onnx,unsat,0.2298069000244141,1561.0,99.0,bab,99.0 mnist_net_256x6.onnx 0.012,1,1,True
7582,43476,,,0.012,99.0,mnist_net_256x6.onnx,unsat,0.43,299.0,,eran,99.0 mnist_net_256x6.onnx 0.012,1,1,True
7599,43518,,MNIST,0.012,99.0,rsl18a_linf01.onnx,unsat,0.1164398193359375,1571.0,99.0,bab,99.0 rsl18a_linf01.onnx 0.012,1,1,True
7612,43498,,,0.012,99.0,mnist_nn.onnx,unsat,0.577,899.0,,eran,99.0 mnist_nn.onnx 0.012,1,1,True
7613,43497,,MNIST,0.012,99.0,mnist_nn.onnx,unsat,0.113293170928955,1562.0,99.0,bab,99.0 mnist_nn.onnx 0.012,1,1,True
7617,43456,,MNIST,0.012,99.0,mnist_net_256x4.onnx,unsat,0.1862068176269531,1559.0,99.0,bab,99.0 mnist_net_256x4.onnx 0.012,1,1,True
7618,43455,,,0.012,99.0,mnist_net_256x4.onnx,unsat,0.202,599.0,,eran,99.0 mnist_net_256x4.onnx 0.012,1,1,True
7623,43414,,MNIST,0.012,99.0,mnist_net.onnx,unsat,0.1724488735198974,1556.0,99.0,bab,99.0 mnist_net.onnx 0.012,1,1,True
7624,43413,,,0.012,99.0,mnist_net.onnx,unsat,0.096,99.0,,eran,99.0 mnist_net.onnx 0.012,1,1,True
7637,43354,,,0.012,99.0,mnist_9_200.onnx,unsat/sat,1.901428699493408,399.0,399.0,abcrown,99.0 mnist_9_200.onnx 0.012,1,1,True
7638,43353,,MNIST,0.012,99.0,mnist_9_200.onnx,unsat,0.4353902339935303,1570.0,99.0,bab,99.0 mnist_9_200.onnx 0.012,1,1,True
7653,43436,,,0.012,99.0,mnist_net_256x2.onnx,unsat,0.048,799.0,,eran,99.0 mnist_net_256x2.onnx 0.012,1,1,True
7654,43435,,MNIST,0.012,99.0,mnist_net_256x2.onnx,unsat,0.1493337154388427,1558.0,99.0,bab,99.0 mnist_net_256x2.onnx 0.012,1,1,True
7664,42917,,,0.012,98.0,mnist_9_200.onnx,unsat/sat,3600.0,398.0,398.0,abcrown,98.0 mnist_9_200.onnx 0.012,1,1,True
7667,42874,,MNIST,0.012,98.0,mnist_6_200.onnx,unsat,1.314889430999756,1552.0,98.0,bab,98.0 mnist_6_200.onnx 0.012,1,1,True
7668,42873,,,0.012,98.0,mnist_6_200.onnx,unsat/sat,1.3144891262054443,198.0,198.0,abcrown,98.0 mnist_6_200.onnx 0.012,1,1,True
7681,42853,,MNIST,0.012,98.0,mnist_6_100.onnx,unsat,0.1447641849517822,1551.0,98.0,bab,98.0 mnist_6_100.onnx 0.012,1,1,True
7682,42852,,,0.012,98.0,mnist_6_100.onnx,unsat/sat,1.312999963760376,98.0,98.0,abcrown,98.0 mnist_6_100.onnx 0.012,1,1,True
7698,42896,,MNIST,0.012,98.0,mnist_9_100.onnx,unsat,0.1676077842712402,1553.0,98.0,bab,98.0 mnist_9_100.onnx 0.012,1,1,True
7699,42895,,,0.012,98.0,mnist_9_100.onnx,unsat/sat,1.8284883499145508,298.0,298.0,abcrown,98.0 mnist_9_100.onnx 0.012,1,1,True
7716,42770,,MNIST,0.012,98.0,mnist_3_100.onnx,unsat,0.102457046508789,1547.0,98.0,bab,98.0 mnist_3_100.onnx 0.012,1,1,True
7723,42707,,,0.012,98.0,fc2.onnx,unsat,0.011,398.0,,eran,98.0 fc2.onnx 0.012,1,1,True
7724,42706,,MNIST,0.012,98.0,fc2.onnx,sat,0.0527698993682861,1544.0,98.0,bab,98.0 fc2.onnx 0.012,1,1,True
7728,42789,,MNIST,0.012,98.0,mnist_3_50.onnx,unsat,0.118920087814331,1548.0,98.0,bab,98.0 mnist_3_50.onnx 0.012,1,1,True
7739,42833,,MNIST,0.012,98.0,mnist_5_100.onnx,unsat,0.1263718605041504,1550.0,98.0,bab,98.0 mnist_5_100.onnx 0.012,1,1,True
7746,42812,,MNIST,0.012,98.0,mnist_4_1024.onnx,unsat,2.082958698272705,1549.0,98.0,bab,98.0 mnist_4_1024.onnx 0.012,1,1,True
7763,43040,,MNIST,0.012,98.0,mnist_net_256x6.onnx,unsat,0.2332246303558349,1545.0,98.0,bab,98.0 mnist_net_256x6.onnx 0.012,1,1,True
7764,43039,,,0.012,98.0,mnist_net_256x6.onnx,unsat,0.431,298.0,,eran,98.0 mnist_net_256x6.onnx 0.012,1,1,True
7780,43082,,MNIST,0.012,98.0,rsl18a_linf01.onnx,unsat,0.1165294647216796,1554.0,98.0,bab,98.0 rsl18a_linf01.onnx 0.012,1,1,True
7781,43080,,,0.012,98.0,rsl18a_linf01.onnx,unsat,0.243,198.0,,eran,98.0 rsl18a_linf01.onnx 0.012,1,1,True
7786,43059,,MNIST,0.012,98.0,mnist_nn.onnx,sat,0.1154217720031738,1546.0,98.0,bab,98.0 mnist_nn.onnx 0.012,1,1,True
7794,43061,,,0.012,98.0,mnist_nn.onnx,unsat,0.159,898.0,,eran,98.0 mnist_nn.onnx 0.012,1,1,True
