,Unnamed: 0,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0.1,Verifier,instance,solved_bool,solved,score
44462,17083,,cifar,0.012,N2,CIFAR_P16_N2,outofmemory,3600.0,283.0,nnenum,CIFAR_P16_N2 N2 0.012,False,0,0
44463,17082,,cifar,0.012,N13,CIFAR_P94_N13,outofmemory,3600.0,282.0,nnenum,CIFAR_P94_N13 N13 0.012,False,0,0
44464,17079,,cifar,0.012,N13,CIFAR_P95_N13,outofmemory,3600.0,279.0,nnenum,CIFAR_P95_N13 N13 0.012,False,0,0
44465,17074,,cifar,0.012,N34,CIFAR_P53_N34,outofmemory,3600.0,274.0,nnenum,CIFAR_P53_N34 N34 0.012,False,0,0
44466,17106,,cifar,0.012,N13,CIFAR_P89_N13,outofmemory,3600.0,306.0,nnenum,CIFAR_P89_N13 N13 0.012,False,0,0
44467,17153,,cifar,0.012,N18,CIFAR_P3_N18,outofmemory,3600.0,353.0,nnenum,CIFAR_P3_N18 N18 0.012,False,0,0
44468,17150,,cifar,0.012,N18,CIFAR_P26_N18,outofmemory,3600.0,350.0,nnenum,CIFAR_P26_N18 N18 0.012,False,0,0
44469,17145,,cifar,0.012,N34,CIFAR_P11_N34,outofmemory,3600.0,345.0,nnenum,CIFAR_P11_N34 N34 0.012,False,0,0
44470,17143,,cifar,0.012,N5,CIFAR_P9_N5,outofmemory,3600.0,343.0,nnenum,CIFAR_P9_N5 N5 0.012,False,0,0
44471,17136,,cifar,0.012,N4,CIFAR_P51_N4,outofmemory,3600.0,336.0,nnenum,CIFAR_P51_N4 N4 0.012,False,0,0
44472,17133,,cifar,0.012,N5,CIFAR_P14_N5,outofmemory,3600.0,333.0,nnenum,CIFAR_P14_N5 N5 0.012,False,0,0
44473,17125,,cifar,0.012,N5,CIFAR_P16_N5,outofmemory,3600.0,325.0,nnenum,CIFAR_P16_N5 N5 0.012,False,0,0
44474,17121,,cifar,0.012,N18,CIFAR_P80_N18,outofmemory,3600.0,321.0,nnenum,CIFAR_P80_N18 N18 0.012,False,0,0
44475,17119,,cifar,0.012,N4,CIFAR_P20_N4,outofmemory,3600.0,319.0,nnenum,CIFAR_P20_N4 N4 0.012,False,0,0
44476,17114,,cifar,0.012,N17,CIFAR_P19_N17,outofmemory,3600.0,314.0,nnenum,CIFAR_P19_N17 N17 0.012,False,0,0
44477,17271,,cifar,0.012,N18,CIFAR_P7_N18,outofmemory,3600.0,471.0,nnenum,CIFAR_P7_N18 N18 0.012,False,0,0
44478,17277,,cifar,0.012,N32,CIFAR_P36_N32,outofmemory,3600.0,477.0,nnenum,CIFAR_P36_N32 N32 0.012,False,0,0
44479,17446,,cifar,0.012,N15,CIFAR_P11_N15,outofmemory,3600.0,646.0,nnenum,CIFAR_P11_N15 N15 0.012,False,0,0
44480,17441,,cifar,0.012,N32,CIFAR_P43_N32,outofmemory,3600.0,641.0,nnenum,CIFAR_P43_N32 N32 0.012,False,0,0
44481,17439,,cifar,0.012,N2,CIFAR_P94_N2,outofmemory,3600.0,639.0,nnenum,CIFAR_P94_N2 N2 0.012,False,0,0
44482,17433,,cifar,0.012,N2,CIFAR_P17_N2,outofmemory,3600.0,633.0,nnenum,CIFAR_P17_N2 N2 0.012,False,0,0
44483,17425,,cifar,0.012,N4,CIFAR_P70_N4,outofmemory,3600.0,625.0,nnenum,CIFAR_P70_N4 N4 0.012,False,0,0
44484,17420,,cifar,0.012,N18,CIFAR_P83_N18,outofmemory,3600.0,620.0,nnenum,CIFAR_P83_N18 N18 0.012,False,0,0
44485,17415,,cifar,0.012,N18,CIFAR_P48_N18,outofmemory,3600.0,615.0,nnenum,CIFAR_P48_N18 N18 0.012,False,0,0
44486,17410,,cifar,0.012,N2,CIFAR_P45_N2,outofmemory,3600.0,610.0,nnenum,CIFAR_P45_N2 N2 0.012,False,0,0
44487,17406,,cifar,0.012,N34,CIFAR_P49_N34,outofmemory,3600.0,606.0,nnenum,CIFAR_P49_N34 N34 0.012,False,0,0
44488,17506,,cifar,0.012,N13,CIFAR_P31_N13,outofmemory,3600.0,706.0,nnenum,CIFAR_P31_N13 N13 0.012,False,0,0
44489,17502,,cifar,0.012,N13,CIFAR_P91_N13,outofmemory,3600.0,702.0,nnenum,CIFAR_P91_N13 N13 0.012,False,0,0
44490,17501,,cifar,0.012,N34,CIFAR_P55_N34,outofmemory,3600.0,701.0,nnenum,CIFAR_P55_N34 N34 0.012,False,0,0
44491,17499,,cifar,0.012,N13,CIFAR_P82_N13,outofmemory,3600.0,699.0,nnenum,CIFAR_P82_N13 N13 0.012,False,0,0
44492,17498,,cifar,0.012,N34,CIFAR_P64_N34,outofmemory,3600.0,698.0,nnenum,CIFAR_P64_N34 N34 0.012,False,0,0
44493,17494,,cifar,0.012,N15,CIFAR_P50_N15,outofmemory,3600.0,694.0,nnenum,CIFAR_P50_N15 N15 0.012,False,0,0
44494,17486,,cifar,0.012,N2,CIFAR_P80_N2,outofmemory,3600.0,686.0,nnenum,CIFAR_P80_N2 N2 0.012,False,0,0
44495,17482,,cifar,0.012,N17,CIFAR_P80_N17,outofmemory,3600.0,682.0,nnenum,CIFAR_P80_N17 N17 0.012,False,0,0
44496,17477,,cifar,0.012,N15,CIFAR_P97_N15,outofmemory,3600.0,677.0,nnenum,CIFAR_P97_N15 N15 0.012,False,0,0
44497,17476,,cifar,0.012,N25,CIFAR_P2_N25,outofmemory,3600.0,676.0,nnenum,CIFAR_P2_N25 N25 0.012,False,0,0
44498,17475,,cifar,0.012,N34,CIFAR_P68_N34,outofmemory,3600.0,675.0,nnenum,CIFAR_P68_N34 N34 0.012,False,0,0
44499,17473,,cifar,0.012,N34,CIFAR_P57_N34,outofmemory,3600.0,673.0,nnenum,CIFAR_P57_N34 N34 0.012,False,0,0
44500,17469,,cifar,0.012,N42,CIFAR_P95_N42,outofmemory,3600.0,669.0,nnenum,CIFAR_P95_N42 N42 0.012,False,0,0
44501,17468,,cifar,0.012,N17,CIFAR_P89_N17,outofmemory,3600.0,668.0,nnenum,CIFAR_P89_N17 N17 0.012,False,0,0
44502,17466,,cifar,0.012,N13,CIFAR_P98_N13,outofmemory,3600.0,666.0,nnenum,CIFAR_P98_N13 N13 0.012,False,0,0
44503,17463,,cifar,0.012,N17,CIFAR_P36_N17,outofmemory,3600.0,663.0,nnenum,CIFAR_P36_N17 N17 0.012,False,0,0
44504,17395,,cifar,0.012,N42,CIFAR_P17_N42,outofmemory,3600.0,595.0,nnenum,CIFAR_P17_N42 N42 0.012,False,0,0
44505,17333,,cifar,0.012,N4,CIFAR_P12_N4,outofmemory,3600.0,533.0,nnenum,CIFAR_P12_N4 N4 0.012,False,0,0
44506,17332,,cifar,0.012,N34,CIFAR_P99_N34,outofmemory,3600.0,532.0,nnenum,CIFAR_P99_N34 N34 0.012,False,0,0
44507,17329,,cifar,0.012,N4,CIFAR_P56_N4,outofmemory,3600.0,529.0,nnenum,CIFAR_P56_N4 N4 0.012,False,0,0
44508,17328,,cifar,0.012,N32,CIFAR_P18_N32,outofmemory,3600.0,528.0,nnenum,CIFAR_P18_N32 N32 0.012,False,0,0
44509,17323,,cifar,0.012,N2,CIFAR_P79_N2,outofmemory,3600.0,523.0,nnenum,CIFAR_P79_N2 N2 0.012,False,0,0
44510,17317,,cifar,0.012,N13,CIFAR_P59_N13,outofmemory,3600.0,517.0,nnenum,CIFAR_P59_N13 N13 0.012,False,0,0
44511,17338,,cifar,0.012,N32,CIFAR_P7_N32,outofmemory,3600.0,538.0,nnenum,CIFAR_P7_N32 N32 0.012,False,0,0
44512,17289,,cifar,0.012,N2,CIFAR_P78_N2,outofmemory,3600.0,489.0,nnenum,CIFAR_P78_N2 N2 0.012,False,0,0
44513,17284,,cifar,0.012,N5,CIFAR_P89_N5,outofmemory,3600.0,484.0,nnenum,CIFAR_P89_N5 N5 0.012,False,0,0
44514,17281,,cifar,0.012,N15,CIFAR_P54_N15,outofmemory,3600.0,481.0,nnenum,CIFAR_P54_N15 N15 0.012,False,0,0
44515,17280,,cifar,0.012,N32,CIFAR_P24_N32,outofmemory,3600.0,480.0,nnenum,CIFAR_P24_N32 N32 0.012,False,0,0
44516,17393,,cifar,0.012,N17,CIFAR_P74_N17,outofmemory,3600.0,593.0,nnenum,CIFAR_P74_N17 N17 0.012,False,0,0
44517,17390,,cifar,0.012,N5,CIFAR_P62_N5,outofmemory,3600.0,590.0,nnenum,CIFAR_P62_N5 N5 0.012,False,0,0
44518,17379,,cifar,0.012,N34,CIFAR_P18_N34,outofmemory,3600.0,579.0,nnenum,CIFAR_P18_N34 N34 0.012,False,0,0
44519,17376,,cifar,0.012,N4,CIFAR_P64_N4,outofmemory,3600.0,576.0,nnenum,CIFAR_P64_N4 N4 0.012,False,0,0
44520,17375,,cifar,0.012,N18,CIFAR_P34_N18,outofmemory,3600.0,575.0,nnenum,CIFAR_P34_N18 N18 0.012,False,0,0
44521,17365,,cifar,0.012,N15,CIFAR_P99_N15,outofmemory,3600.0,565.0,nnenum,CIFAR_P99_N15 N15 0.012,False,0,0
44522,17362,,cifar,0.012,N17,CIFAR_P0_N17,outofmemory,3600.0,562.0,nnenum,CIFAR_P0_N17 N17 0.012,False,0,0
44523,17355,,cifar,0.012,N17,CIFAR_P37_N17,outofmemory,3600.0,555.0,nnenum,CIFAR_P37_N17 N17 0.012,False,0,0
44524,17352,,cifar,0.012,N34,CIFAR_P4_N34,outofmemory,3600.0,552.0,nnenum,CIFAR_P4_N34 N34 0.012,False,0,0
44525,17345,,cifar,0.012,N5,CIFAR_P61_N5,outofmemory,3600.0,545.0,nnenum,CIFAR_P61_N5 N5 0.012,False,0,0
44526,17066,,cifar,0.012,N17,CIFAR_P66_N17,outofmemory,3600.0,266.0,nnenum,CIFAR_P66_N17 N17 0.012,False,0,0
44527,16840,,cifar,0.012,N2,CIFAR_P81_N2,outofmemory,3600.0,40.0,nnenum,CIFAR_P81_N2 N2 0.012,False,0,0
44528,12589,,cifar,0.012,N15,CIFAR_P34_N15,VerificationRunnerError(IndexError),3600.0,4189.0,babsb,CIFAR_P34_N15 N15 0.012,False,0,0
44529,12588,,cifar,0.012,N2,CIFAR_P99_N2,VerificationRunnerError(IndexError),3600.0,4188.0,babsb,CIFAR_P99_N2 N2 0.012,False,0,0
44530,12587,,cifar,0.012,N15,CIFAR_P55_N15,VerificationRunnerError(IndexError),3600.0,4187.0,babsb,CIFAR_P55_N15 N15 0.012,False,0,0
44531,12586,,cifar,0.012,N15,CIFAR_P42_N15,VerificationRunnerError(IndexError),3600.0,4186.0,babsb,CIFAR_P42_N15 N15 0.012,False,0,0
44532,12585,,cifar,0.012,N15,CIFAR_P26_N15,VerificationRunnerError(IndexError),3600.0,4185.0,babsb,CIFAR_P26_N15 N15 0.012,False,0,0
44533,12584,,cifar,0.012,N2,CIFAR_P46_N2,VerificationRunnerError(IndexError),3600.0,4184.0,babsb,CIFAR_P46_N2 N2 0.012,False,0,0
44534,12583,,cifar,0.012,N2,CIFAR_P49_N2,VerificationRunnerError(IndexError),3600.0,4183.0,babsb,CIFAR_P49_N2 N2 0.012,False,0,0
44535,12582,,cifar,0.012,N2,CIFAR_P76_N2,VerificationRunnerError(IndexError),3600.0,4182.0,babsb,CIFAR_P76_N2 N2 0.012,False,0,0
44536,12581,,cifar,0.012,N2,CIFAR_P66_N2,VerificationRunnerError(IndexError),3600.0,4181.0,babsb,CIFAR_P66_N2 N2 0.012,False,0,0
44537,12580,,cifar,0.012,N2,CIFAR_P72_N2,VerificationRunnerError(IndexError),3600.0,4180.0,babsb,CIFAR_P72_N2 N2 0.012,False,0,0
44538,12579,,cifar,0.012,N15,CIFAR_P16_N15,VerificationRunnerError(IndexError),3600.0,4179.0,babsb,CIFAR_P16_N15 N15 0.012,False,0,0
44539,12578,,cifar,0.012,N15,CIFAR_P92_N15,VerificationRunnerError(IndexError),3600.0,4178.0,babsb,CIFAR_P92_N15 N15 0.012,False,0,0
44540,12577,,cifar,0.012,N15,CIFAR_P18_N15,VerificationRunnerError(IndexError),3600.0,4177.0,babsb,CIFAR_P18_N15 N15 0.012,False,0,0
44541,12576,,cifar,0.012,N2,CIFAR_P84_N2,VerificationRunnerError(IndexError),3600.0,4176.0,babsb,CIFAR_P84_N2 N2 0.012,False,0,0
44542,12575,,cifar,0.012,N15,CIFAR_P70_N15,VerificationRunnerError(IndexError),3600.0,4175.0,babsb,CIFAR_P70_N15 N15 0.012,False,0,0
44543,12574,,cifar,0.012,N15,CIFAR_P76_N15,VerificationRunnerError(IndexError),3600.0,4174.0,babsb,CIFAR_P76_N15 N15 0.012,False,0,0
44544,12573,,cifar,0.012,N15,CIFAR_P9_N15,VerificationRunnerError(IndexError),3600.0,4173.0,babsb,CIFAR_P9_N15 N15 0.012,False,0,0
44545,12572,,cifar,0.012,N2,CIFAR_P55_N2,VerificationRunnerError(IndexError),3600.0,4172.0,babsb,CIFAR_P55_N2 N2 0.012,False,0,0
44546,12571,,cifar,0.012,N15,CIFAR_P66_N15,VerificationRunnerError(IndexError),3600.0,4171.0,babsb,CIFAR_P66_N15 N15 0.012,False,0,0
44547,12570,,cifar,0.012,N2,CIFAR_P14_N2,VerificationRunnerError(IndexError),3600.0,4170.0,babsb,CIFAR_P14_N2 N2 0.012,False,0,0
44548,12569,,cifar,0.012,N15,CIFAR_P29_N15,VerificationRunnerError(IndexError),3600.0,4169.0,babsb,CIFAR_P29_N15 N15 0.012,False,0,0
44549,12568,,cifar,0.012,N2,CIFAR_P34_N2,VerificationRunnerError(IndexError),3600.0,4168.0,babsb,CIFAR_P34_N2 N2 0.012,False,0,0
44550,12567,,cifar,0.012,N15,CIFAR_P45_N15,VerificationRunnerError(IndexError),3600.0,4167.0,babsb,CIFAR_P45_N15 N15 0.012,False,0,0
44551,12566,,cifar,0.012,N15,CIFAR_P99_N15,VerificationRunnerError(IndexError),3600.0,4166.0,babsb,CIFAR_P99_N15 N15 0.012,False,0,0
44552,12565,,cifar,0.012,N2,CIFAR_P60_N2,VerificationRunnerError(IndexError),3600.0,4165.0,babsb,CIFAR_P60_N2 N2 0.012,False,0,0
44553,12564,,cifar,0.012,N15,CIFAR_P98_N15,VerificationRunnerError(IndexError),3600.0,4164.0,babsb,CIFAR_P98_N15 N15 0.012,False,0,0
44554,12563,,cifar,0.012,N2,CIFAR_P9_N2,VerificationRunnerError(IndexError),3600.0,4163.0,babsb,CIFAR_P9_N2 N2 0.012,False,0,0
44555,12562,,cifar,0.012,N15,CIFAR_P46_N15,VerificationRunnerError(IndexError),3600.0,4162.0,babsb,CIFAR_P46_N15 N15 0.012,False,0,0
44556,12561,,cifar,0.012,N15,CIFAR_P59_N15,VerificationRunnerError(IndexError),3600.0,4161.0,babsb,CIFAR_P59_N15 N15 0.012,False,0,0
44557,12590,,cifar,0.012,N15,CIFAR_P17_N15,VerificationRunnerError(IndexError),3600.0,4190.0,babsb,CIFAR_P17_N15 N15 0.012,False,0,0
44558,12591,,cifar,0.012,N2,CIFAR_P58_N2,VerificationRunnerError(IndexError),3600.0,4191.0,babsb,CIFAR_P58_N2 N2 0.012,False,0,0
44559,12592,,cifar,0.012,N15,CIFAR_P2_N15,VerificationRunnerError(IndexError),3600.0,4192.0,babsb,CIFAR_P2_N15 N15 0.012,False,0,0
44560,16826,,cifar,0.012,N4,CIFAR_P83_N4,outofmemory,3600.0,26.0,nnenum,CIFAR_P83_N4 N4 0.012,False,0,0
44561,16825,,cifar,0.012,N32,CIFAR_P55_N32,outofmemory,3600.0,25.0,nnenum,CIFAR_P55_N32 N32 0.012,False,0,0
44562,16812,,cifar,0.012,N42,CIFAR_P63_N42,outofmemory,3600.0,12.0,nnenum,CIFAR_P63_N42 N42 0.012,False,0,0
44563,12593,,cifar,0.012,N15,CIFAR_P44_N15,VerificationRunnerError(IndexError),3600.0,4193.0,babsb,CIFAR_P44_N15 N15 0.012,False,0,0
44564,16811,,cifar,0.012,N32,CIFAR_P39_N32,outofmemory,3600.0,11.0,nnenum,CIFAR_P39_N32 N32 0.012,False,0,0
44565,16809,,cifar,0.012,N18,CIFAR_P87_N18,outofmemory,3600.0,9.0,nnenum,CIFAR_P87_N18 N18 0.012,False,0,0
44566,16805,,cifar,0.012,N32,CIFAR_P31_N32,outofmemory,3600.0,5.0,nnenum,CIFAR_P31_N32 N32 0.012,False,0,0
44567,16804,,cifar,0.012,N42,CIFAR_P3_N42,outofmemory,3600.0,4.0,nnenum,CIFAR_P3_N42 N42 0.012,False,0,0
44568,16803,,cifar,0.012,N2,CIFAR_P20_N2,outofmemory,3600.0,3.0,nnenum,CIFAR_P20_N2 N2 0.012,False,0,0
44569,12599,,cifar,0.012,N15,CIFAR_P58_N15,VerificationRunnerError(IndexError),3600.0,4199.0,babsb,CIFAR_P58_N15 N15 0.012,False,0,0
44570,12598,,cifar,0.012,N2,CIFAR_P45_N2,VerificationRunnerError(IndexError),3600.0,4198.0,babsb,CIFAR_P45_N2 N2 0.012,False,0,0
44571,12597,,cifar,0.012,N15,CIFAR_P11_N15,VerificationRunnerError(IndexError),3600.0,4197.0,babsb,CIFAR_P11_N15 N15 0.012,False,0,0
44572,12596,,cifar,0.012,N15,CIFAR_P69_N15,VerificationRunnerError(IndexError),3600.0,4196.0,babsb,CIFAR_P69_N15 N15 0.012,False,0,0
44573,12595,,cifar,0.012,N15,CIFAR_P60_N15,VerificationRunnerError(IndexError),3600.0,4195.0,babsb,CIFAR_P60_N15 N15 0.012,False,0,0
44574,12594,,cifar,0.012,N2,CIFAR_P94_N2,VerificationRunnerError(IndexError),3600.0,4194.0,babsb,CIFAR_P94_N2 N2 0.012,False,0,0
44575,12560,,cifar,0.012,N2,CIFAR_P92_N2,VerificationRunnerError(IndexError),3600.0,4160.0,babsb,CIFAR_P92_N2 N2 0.012,False,0,0
44576,12559,,cifar,0.012,N15,CIFAR_P95_N15,VerificationRunnerError(IndexError),3600.0,4159.0,babsb,CIFAR_P95_N15 N15 0.012,False,0,0
44577,12558,,cifar,0.012,N2,CIFAR_P98_N2,VerificationRunnerError(IndexError),3600.0,4158.0,babsb,CIFAR_P98_N2 N2 0.012,False,0,0
44578,12521,,cifar,0.012,N32,CIFAR_P24_N32,timeout,3600.0,4121.0,babsb,CIFAR_P24_N32 N32 0.012,False,0,0
44579,12516,,cifar,0.012,N4,CIFAR_P60_N4,timeout,3600.0,4116.0,babsb,CIFAR_P60_N4 N4 0.012,False,0,0
44580,12511,,cifar,0.012,N5,CIFAR_P90_N5,outofmemory,3600.0,4111.0,babsb,CIFAR_P90_N5 N5 0.012,False,0,0
44581,12510,,cifar,0.012,N2,CIFAR_P8_N2,timeout,3600.0,4110.0,babsb,CIFAR_P8_N2 N2 0.012,False,0,0
44582,12495,,cifar,0.012,N5,CIFAR_P11_N5,outofmemory,3600.0,4095.0,babsb,CIFAR_P11_N5 N5 0.012,False,0,0
44583,12491,,cifar,0.012,N2,CIFAR_P82_N2,timeout,3600.0,4091.0,babsb,CIFAR_P82_N2 N2 0.012,False,0,0
44584,12525,,cifar,0.012,N32,CIFAR_P75_N32,timeout,3600.0,4125.0,babsb,CIFAR_P75_N32 N32 0.012,False,0,0
44585,12484,,cifar,0.012,N32,CIFAR_P53_N32,timeout,3600.0,4084.0,babsb,CIFAR_P53_N32 N32 0.012,False,0,0
44586,12478,,cifar,0.012,N4,CIFAR_P37_N4,timeout,3600.0,4078.0,babsb,CIFAR_P37_N4 N4 0.012,False,0,0
44587,12477,,cifar,0.012,N32,CIFAR_P87_N32,timeout,3600.0,4077.0,babsb,CIFAR_P87_N32 N32 0.012,False,0,0
44588,12475,,cifar,0.012,N34,CIFAR_P56_N34,timeout,3600.0,4075.0,babsb,CIFAR_P56_N34 N34 0.012,False,0,0
44589,12474,,cifar,0.012,N4,CIFAR_P39_N4,timeout,3600.0,4074.0,babsb,CIFAR_P39_N4 N4 0.012,False,0,0
44590,12557,,cifar,0.012,N2,CIFAR_P88_N2,VerificationRunnerError(IndexError),3600.0,4157.0,babsb,CIFAR_P88_N2 N2 0.012,False,0,0
44591,12543,,cifar,0.012,N2,CIFAR_P42_N2,VerificationRunnerError(IndexError),3600.0,4143.0,babsb,CIFAR_P42_N2 N2 0.012,False,0,0
44592,12556,,cifar,0.012,N2,CIFAR_P87_N2,VerificationRunnerError(IndexError),3600.0,4156.0,babsb,CIFAR_P87_N2 N2 0.012,False,0,0
44593,12555,,cifar,0.012,N2,CIFAR_P44_N2,VerificationRunnerError(IndexError),3600.0,4155.0,babsb,CIFAR_P44_N2 N2 0.012,False,0,0
44594,12554,,cifar,0.012,N2,CIFAR_P69_N2,VerificationRunnerError(IndexError),3600.0,4154.0,babsb,CIFAR_P69_N2 N2 0.012,False,0,0
44595,12553,,cifar,0.012,N15,CIFAR_P80_N15,VerificationRunnerError(IndexError),3600.0,4153.0,babsb,CIFAR_P80_N15 N15 0.012,False,0,0
44596,12552,,cifar,0.012,N15,CIFAR_P14_N15,VerificationRunnerError(IndexError),3600.0,4152.0,babsb,CIFAR_P14_N15 N15 0.012,False,0,0
44597,12551,,cifar,0.012,N2,CIFAR_P59_N2,VerificationRunnerError(IndexError),3600.0,4151.0,babsb,CIFAR_P59_N2 N2 0.012,False,0,0
44598,12550,,cifar,0.012,N2,CIFAR_P16_N2,VerificationRunnerError(IndexError),3600.0,4150.0,babsb,CIFAR_P16_N2 N2 0.012,False,0,0
44599,12549,,cifar,0.012,N15,CIFAR_P27_N15,VerificationRunnerError(IndexError),3600.0,4149.0,babsb,CIFAR_P27_N15 N15 0.012,False,0,0
44600,12548,,cifar,0.012,N2,CIFAR_P27_N2,VerificationRunnerError(IndexError),3600.0,4148.0,babsb,CIFAR_P27_N2 N2 0.012,False,0,0
44601,12547,,cifar,0.012,N15,CIFAR_P84_N15,VerificationRunnerError(IndexError),3600.0,4147.0,babsb,CIFAR_P84_N15 N15 0.012,False,0,0
44602,12546,,cifar,0.012,N2,CIFAR_P70_N2,VerificationRunnerError(IndexError),3600.0,4146.0,babsb,CIFAR_P70_N2 N2 0.012,False,0,0
44603,12545,,cifar,0.012,N2,CIFAR_P95_N2,VerificationRunnerError(IndexError),3600.0,4145.0,babsb,CIFAR_P95_N2 N2 0.012,False,0,0
44604,12544,,cifar,0.012,N2,CIFAR_P18_N2,VerificationRunnerError(IndexError),3600.0,4144.0,babsb,CIFAR_P18_N2 N2 0.012,False,0,0
44605,12542,,cifar,0.012,N15,CIFAR_P94_N15,VerificationRunnerError(IndexError),3600.0,4142.0,babsb,CIFAR_P94_N15 N15 0.012,False,0,0
44606,12528,,cifar,0.012,N15,CIFAR_P87_N15,VerificationRunnerError(IndexError),3600.0,4128.0,babsb,CIFAR_P87_N15 N15 0.012,False,0,0
44607,12541,,cifar,0.012,N15,CIFAR_P72_N15,VerificationRunnerError(IndexError),3600.0,4141.0,babsb,CIFAR_P72_N15 N15 0.012,False,0,0
44608,12540,,cifar,0.012,N15,CIFAR_P49_N15,VerificationRunnerError(IndexError),3600.0,4140.0,babsb,CIFAR_P49_N15 N15 0.012,False,0,0
44609,12539,,cifar,0.012,N2,CIFAR_P75_N2,VerificationRunnerError(IndexError),3600.0,4139.0,babsb,CIFAR_P75_N2 N2 0.012,False,0,0
44610,12538,,cifar,0.012,N2,CIFAR_P11_N2,VerificationRunnerError(IndexError),3600.0,4138.0,babsb,CIFAR_P11_N2 N2 0.012,False,0,0
44611,12537,,cifar,0.012,N2,CIFAR_P80_N2,VerificationRunnerError(IndexError),3600.0,4137.0,babsb,CIFAR_P80_N2 N2 0.012,False,0,0
44612,12536,,cifar,0.012,N2,CIFAR_P26_N2,VerificationRunnerError(IndexError),3600.0,4136.0,babsb,CIFAR_P26_N2 N2 0.012,False,0,0
44613,12535,,cifar,0.012,N2,CIFAR_P15_N2,VerificationRunnerError(IndexError),3600.0,4135.0,babsb,CIFAR_P15_N2 N2 0.012,False,0,0
44614,12534,,cifar,0.012,N15,CIFAR_P75_N15,VerificationRunnerError(IndexError),3600.0,4134.0,babsb,CIFAR_P75_N15 N15 0.012,False,0,0
44615,12533,,cifar,0.012,N2,CIFAR_P17_N2,VerificationRunnerError(IndexError),3600.0,4133.0,babsb,CIFAR_P17_N2 N2 0.012,False,0,0
44616,12532,,cifar,0.012,N2,CIFAR_P2_N2,VerificationRunnerError(IndexError),3600.0,4132.0,babsb,CIFAR_P2_N2 N2 0.012,False,0,0
44617,12531,,cifar,0.012,N15,CIFAR_P88_N15,VerificationRunnerError(IndexError),3600.0,4131.0,babsb,CIFAR_P88_N15 N15 0.012,False,0,0
44618,12530,,cifar,0.012,N15,CIFAR_P15_N15,VerificationRunnerError(IndexError),3600.0,4130.0,babsb,CIFAR_P15_N15 N15 0.012,False,0,0
44619,12529,,cifar,0.012,N2,CIFAR_P29_N2,VerificationRunnerError(IndexError),3600.0,4129.0,babsb,CIFAR_P29_N2 N2 0.012,False,0,0
44620,16839,,cifar,0.012,N34,CIFAR_P46_N34,outofmemory,3600.0,39.0,nnenum,CIFAR_P46_N34 N34 0.012,False,0,0
44621,17065,,cifar,0.012,N15,CIFAR_P92_N15,outofmemory,3600.0,265.0,nnenum,CIFAR_P92_N15 N15 0.012,False,0,0
44622,16997,,cifar,0.012,N42,CIFAR_P43_N42,outofmemory,3600.0,197.0,nnenum,CIFAR_P43_N42 N42 0.012,False,0,0
44623,16990,,cifar,0.012,N13,CIFAR_P48_N13,outofmemory,3600.0,190.0,nnenum,CIFAR_P48_N13 N13 0.012,False,0,0
44624,16984,,cifar,0.012,N2,CIFAR_P67_N2,outofmemory,3600.0,184.0,nnenum,CIFAR_P67_N2 N2 0.012,False,0,0
44625,16974,,cifar,0.012,N4,CIFAR_P87_N4,outofmemory,3600.0,174.0,nnenum,CIFAR_P87_N4 N4 0.012,False,0,0
44626,16970,,cifar,0.012,N32,CIFAR_P98_N32,outofmemory,3600.0,170.0,nnenum,CIFAR_P98_N32 N32 0.012,False,0,0
44627,16967,,cifar,0.012,N15,CIFAR_P56_N15,outofmemory,3600.0,167.0,nnenum,CIFAR_P56_N15 N15 0.012,False,0,0
44628,16960,,cifar,0.012,N42,CIFAR_P74_N42,outofmemory,3600.0,160.0,nnenum,CIFAR_P74_N42 N42 0.012,False,0,0
44629,17002,,cifar,0.012,N17,CIFAR_P12_N17,outofmemory,3600.0,202.0,nnenum,CIFAR_P12_N17 N17 0.012,False,0,0
44630,17062,,cifar,0.012,N15,CIFAR_P76_N15,outofmemory,3600.0,262.0,nnenum,CIFAR_P76_N15 N15 0.012,False,0,0
44631,17061,,cifar,0.012,N32,CIFAR_P48_N32,outofmemory,3600.0,261.0,nnenum,CIFAR_P48_N32 N32 0.012,False,0,0
44632,17059,,cifar,0.012,N2,CIFAR_P13_N2,outofmemory,3600.0,259.0,nnenum,CIFAR_P13_N2 N2 0.012,False,0,0
44633,17054,,cifar,0.012,N4,CIFAR_P59_N4,outofmemory,3600.0,254.0,nnenum,CIFAR_P59_N4 N4 0.012,False,0,0
44634,17053,,cifar,0.012,N34,CIFAR_P16_N34,outofmemory,3600.0,253.0,nnenum,CIFAR_P16_N34 N34 0.012,False,0,0
44635,17050,,cifar,0.012,N25,CIFAR_P47_N25,outofmemory,3600.0,250.0,nnenum,CIFAR_P47_N25 N25 0.012,False,0,0
44636,17048,,cifar,0.012,N5,CIFAR_P5_N5,outofmemory,3600.0,248.0,nnenum,CIFAR_P5_N5 N5 0.012,False,0,0
44637,17045,,cifar,0.012,N32,CIFAR_P53_N32,outofmemory,3600.0,245.0,nnenum,CIFAR_P53_N32 N32 0.012,False,0,0
44638,17043,,cifar,0.012,N18,CIFAR_P41_N18,outofmemory,3600.0,243.0,nnenum,CIFAR_P41_N18 N18 0.012,False,0,0
