,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
26386,,,0.025,29.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3729.0,,abcrown,29.0 cifar_conv_maxpool.onnx 0.025,0,0,False
22824,,,0.03,26.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3726.0,,bab,26.0 cifar_conv_maxpool.onnx 0.03,0,0,False
26384,,,0.02,29.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3729.0,,abcrown,29.0 cifar_conv_maxpool.onnx 0.02,0,0,False
26382,,,0.02,29.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3729.0,,bab,29.0 cifar_conv_maxpool.onnx 0.02,0,0,False
22826,,,0.03,26.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3726.0,,abcrown,26.0 cifar_conv_maxpool.onnx 0.03,0,0,False
26380,,,0.012,29.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3729.0,,abcrown,29.0 cifar_conv_maxpool.onnx 0.012,0,0,False
26379,,,0.012,29.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3729.0,,bab,29.0 cifar_conv_maxpool.onnx 0.012,0,0,False
26378,,,0.01,29.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3729.0,,abcrown,29.0 cifar_conv_maxpool.onnx 0.01,0,0,False
22827,,,0.04,26.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3726.0,,abcrown,26.0 cifar_conv_maxpool.onnx 0.04,0,0,False
26376,,,0.01,29.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3729.0,,bab,29.0 cifar_conv_maxpool.onnx 0.01,0,0,False
22828,,,0.04,26.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3726.0,,bab,26.0 cifar_conv_maxpool.onnx 0.04,0,0,False
26374,,,0.008,29.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3729.0,,bab,29.0 cifar_conv_maxpool.onnx 0.008,0,0,False
26373,,,0.008,29.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3729.0,,abcrown,29.0 cifar_conv_maxpool.onnx 0.008,0,0,False
26371,,,0.005,29.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3729.0,,bab,29.0 cifar_conv_maxpool.onnx 0.005,0,0,False
26369,,,0.004,29.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3729.0,,abcrown,29.0 cifar_conv_maxpool.onnx 0.004,0,0,False
26368,,,0.004,29.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3729.0,,bab,29.0 cifar_conv_maxpool.onnx 0.004,0,0,False
21615,,,0.004,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,bab,25.0 cifar_conv_maxpool.onnx 0.004,0,0,False
34681,,,0.01,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,abcrown,35.0 cifar_conv_maxpool.onnx 0.01,0,0,False
34679,,,0.008,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,bab,35.0 cifar_conv_maxpool.onnx 0.008,0,0,False
34678,,,0.008,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,abcrown,35.0 cifar_conv_maxpool.onnx 0.008,0,0,False
21617,,,0.004,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,abcrown,25.0 cifar_conv_maxpool.onnx 0.004,0,0,False
34676,,,0.005,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,abcrown,35.0 cifar_conv_maxpool.onnx 0.005,0,0,False
34675,,,0.005,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,bab,35.0 cifar_conv_maxpool.onnx 0.005,0,0,False
34673,,,0.004,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,abcrown,35.0 cifar_conv_maxpool.onnx 0.004,0,0,False
21619,,,0.005,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,bab,25.0 cifar_conv_maxpool.onnx 0.005,0,0,False
34671,,,0.004,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,bab,35.0 cifar_conv_maxpool.onnx 0.004,0,0,False
33497,,,0.012,34.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3734.0,,bab,34.0 cifar_conv_maxpool.onnx 0.012,0,0,False
33496,,,0.012,34.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3734.0,,abcrown,34.0 cifar_conv_maxpool.onnx 0.012,0,0,False
21620,,,0.005,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,abcrown,25.0 cifar_conv_maxpool.onnx 0.005,0,0,False
33494,,,0.01,34.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3734.0,,bab,34.0 cifar_conv_maxpool.onnx 0.01,0,0,False
33493,,,0.01,34.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3734.0,,abcrown,34.0 cifar_conv_maxpool.onnx 0.01,0,0,False
33491,,,0.008,34.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3734.0,,abcrown,34.0 cifar_conv_maxpool.onnx 0.008,0,0,False
33490,,,0.008,34.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3734.0,,bab,34.0 cifar_conv_maxpool.onnx 0.008,0,0,False
21622,,,0.008,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,bab,25.0 cifar_conv_maxpool.onnx 0.008,0,0,False
34682,,,0.01,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,bab,35.0 cifar_conv_maxpool.onnx 0.01,0,0,False
34684,,,0.012,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,bab,35.0 cifar_conv_maxpool.onnx 0.012,0,0,False
34685,,,0.012,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,abcrown,35.0 cifar_conv_maxpool.onnx 0.012,0,0,False
35875,,,0.02,36.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3736.0,,abcrown,36.0 cifar_conv_maxpool.onnx 0.02,0,0,False
35874,,,0.02,36.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3736.0,,bab,36.0 cifar_conv_maxpool.onnx 0.02,0,0,False
35872,,,0.012,36.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3736.0,,abcrown,36.0 cifar_conv_maxpool.onnx 0.012,0,0,False
35871,,,0.012,36.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3736.0,,bab,36.0 cifar_conv_maxpool.onnx 0.012,0,0,False
35869,,,0.01,36.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3736.0,,abcrown,36.0 cifar_conv_maxpool.onnx 0.01,0,0,False
35868,,,0.01,36.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3736.0,,bab,36.0 cifar_conv_maxpool.onnx 0.01,0,0,False
35867,,,0.008,36.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3736.0,,abcrown,36.0 cifar_conv_maxpool.onnx 0.008,0,0,False
35865,,,0.008,36.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3736.0,,bab,36.0 cifar_conv_maxpool.onnx 0.008,0,0,False
35864,,,0.005,36.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3736.0,,bab,36.0 cifar_conv_maxpool.onnx 0.005,0,0,False
35863,,,0.005,36.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3736.0,,abcrown,36.0 cifar_conv_maxpool.onnx 0.005,0,0,False
35860,,,0.004,36.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3736.0,,bab,36.0 cifar_conv_maxpool.onnx 0.004,0,0,False
35859,,,0.004,36.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3736.0,,abcrown,36.0 cifar_conv_maxpool.onnx 0.004,0,0,False
34697,,,0.04,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,abcrown,35.0 cifar_conv_maxpool.onnx 0.04,0,0,False
34695,,,0.04,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,bab,35.0 cifar_conv_maxpool.onnx 0.04,0,0,False
34694,,,0.03,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,abcrown,35.0 cifar_conv_maxpool.onnx 0.03,0,0,False
34693,,,0.03,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,bab,35.0 cifar_conv_maxpool.onnx 0.03,0,0,False
34691,,,0.025,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,abcrown,35.0 cifar_conv_maxpool.onnx 0.025,0,0,False
34690,,,0.025,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,bab,35.0 cifar_conv_maxpool.onnx 0.025,0,0,False
34688,,,0.02,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,abcrown,35.0 cifar_conv_maxpool.onnx 0.02,0,0,False
34687,,,0.02,35.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3735.0,,bab,35.0 cifar_conv_maxpool.onnx 0.02,0,0,False
33488,,,0.005,34.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3734.0,,bab,34.0 cifar_conv_maxpool.onnx 0.005,0,0,False
33487,,,0.005,34.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3734.0,,abcrown,34.0 cifar_conv_maxpool.onnx 0.005,0,0,False
21623,,,0.008,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,abcrown,25.0 cifar_conv_maxpool.onnx 0.008,0,0,False
33485,,,0.004,34.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3734.0,,abcrown,34.0 cifar_conv_maxpool.onnx 0.004,0,0,False
31134,,,0.03,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,abcrown,32.0 cifar_conv_maxpool.onnx 0.03,0,0,False
31133,,,0.025,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,bab,32.0 cifar_conv_maxpool.onnx 0.025,0,0,False
31131,,,0.025,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,abcrown,32.0 cifar_conv_maxpool.onnx 0.025,0,0,False
21633,,,0.025,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,bab,25.0 cifar_conv_maxpool.onnx 0.025,0,0,False
31129,,,0.02,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,abcrown,32.0 cifar_conv_maxpool.onnx 0.02,0,0,False
31128,,,0.02,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,bab,32.0 cifar_conv_maxpool.onnx 0.02,0,0,False
31127,,,0.012,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,abcrown,32.0 cifar_conv_maxpool.onnx 0.012,0,0,False
31126,,,0.012,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,bab,32.0 cifar_conv_maxpool.onnx 0.012,0,0,False
31124,,,0.01,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,bab,32.0 cifar_conv_maxpool.onnx 0.01,0,0,False
31123,,,0.01,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,abcrown,32.0 cifar_conv_maxpool.onnx 0.01,0,0,False
21635,,,0.025,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,abcrown,25.0 cifar_conv_maxpool.onnx 0.025,0,0,False
31121,,,0.008,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,abcrown,32.0 cifar_conv_maxpool.onnx 0.008,0,0,False
31119,,,0.008,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,bab,32.0 cifar_conv_maxpool.onnx 0.008,0,0,False
21637,,,0.03,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,bab,25.0 cifar_conv_maxpool.onnx 0.03,0,0,False
31117,,,0.005,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,abcrown,32.0 cifar_conv_maxpool.onnx 0.005,0,0,False
31116,,,0.005,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,bab,32.0 cifar_conv_maxpool.onnx 0.005,0,0,False
31115,,,0.004,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,abcrown,32.0 cifar_conv_maxpool.onnx 0.004,0,0,False
31114,,,0.004,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,bab,32.0 cifar_conv_maxpool.onnx 0.004,0,0,False
21638,,,0.03,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,abcrown,25.0 cifar_conv_maxpool.onnx 0.03,0,0,False
31135,,,0.03,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,bab,32.0 cifar_conv_maxpool.onnx 0.03,0,0,False
21631,,,0.02,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,bab,25.0 cifar_conv_maxpool.onnx 0.02,0,0,False
21630,,,0.02,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,abcrown,25.0 cifar_conv_maxpool.onnx 0.02,0,0,False
33484,,,0.004,34.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3734.0,,bab,34.0 cifar_conv_maxpool.onnx 0.004,0,0,False
21624,,,0.01,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,bab,25.0 cifar_conv_maxpool.onnx 0.01,0,0,False
21625,,,0.01,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,abcrown,25.0 cifar_conv_maxpool.onnx 0.01,0,0,False
31138,,,0.04,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,abcrown,32.0 cifar_conv_maxpool.onnx 0.04,0,0,False
32308,,,0.012,33.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3733.0,,bab,33.0 cifar_conv_maxpool.onnx 0.012,0,0,False
32307,,,0.012,33.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3733.0,,abcrown,33.0 cifar_conv_maxpool.onnx 0.012,0,0,False
32306,,,0.01,33.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3733.0,,abcrown,33.0 cifar_conv_maxpool.onnx 0.01,0,0,False
32305,,,0.01,33.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3733.0,,bab,33.0 cifar_conv_maxpool.onnx 0.01,0,0,False
21627,,,0.012,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,bab,25.0 cifar_conv_maxpool.onnx 0.012,0,0,False
32302,,,0.008,33.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3733.0,,abcrown,33.0 cifar_conv_maxpool.onnx 0.008,0,0,False
32301,,,0.008,33.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3733.0,,bab,33.0 cifar_conv_maxpool.onnx 0.008,0,0,False
32300,,,0.005,33.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3733.0,,bab,33.0 cifar_conv_maxpool.onnx 0.005,0,0,False
32299,,,0.005,33.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3733.0,,abcrown,33.0 cifar_conv_maxpool.onnx 0.005,0,0,False
21628,,,0.012,25.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3725.0,,abcrown,25.0 cifar_conv_maxpool.onnx 0.012,0,0,False
32296,,,0.004,33.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3733.0,,bab,33.0 cifar_conv_maxpool.onnx 0.004,0,0,False
32295,,,0.004,33.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3733.0,,abcrown,33.0 cifar_conv_maxpool.onnx 0.004,0,0,False
31139,,,0.04,32.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3732.0,,bab,32.0 cifar_conv_maxpool.onnx 0.04,0,0,False
64380,,,0.03,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,abcrown,58.0 cifar_conv_maxpool.onnx 0.03,0,0,False
64378,,,0.025,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,abcrown,58.0 cifar_conv_maxpool.onnx 0.025,0,0,False
64377,,,0.025,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,bab,58.0 cifar_conv_maxpool.onnx 0.025,0,0,False
64375,,,0.02,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,abcrown,58.0 cifar_conv_maxpool.onnx 0.02,0,0,False
64374,,,0.02,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,bab,58.0 cifar_conv_maxpool.onnx 0.02,0,0,False
64372,,,0.012,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,bab,58.0 cifar_conv_maxpool.onnx 0.012,0,0,False
64371,,,0.012,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,abcrown,58.0 cifar_conv_maxpool.onnx 0.012,0,0,False
64370,,,0.01,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,abcrown,58.0 cifar_conv_maxpool.onnx 0.01,0,0,False
64368,,,0.01,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,bab,58.0 cifar_conv_maxpool.onnx 0.01,0,0,False
64367,,,0.008,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,abcrown,58.0 cifar_conv_maxpool.onnx 0.008,0,0,False
64366,,,0.008,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,bab,58.0 cifar_conv_maxpool.onnx 0.008,0,0,False
14500,,,0.004,2.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3702.0,,bab,2.0 cifar_conv_maxpool.onnx 0.004,0,0,False
14501,,,0.004,2.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3702.0,,abcrown,2.0 cifar_conv_maxpool.onnx 0.004,0,0,False
64363,,,0.005,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,bab,58.0 cifar_conv_maxpool.onnx 0.005,0,0,False
64362,,,0.005,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,abcrown,58.0 cifar_conv_maxpool.onnx 0.005,0,0,False
64361,,,0.004,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,bab,58.0 cifar_conv_maxpool.onnx 0.004,0,0,False
64360,,,0.004,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,abcrown,58.0 cifar_conv_maxpool.onnx 0.004,0,0,False
63197,,,0.04,57.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3757.0,,bab,57.0 cifar_conv_maxpool.onnx 0.04,0,0,False
63196,,,0.04,57.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3757.0,,abcrown,57.0 cifar_conv_maxpool.onnx 0.04,0,0,False
14503,,,0.005,2.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3702.0,,bab,2.0 cifar_conv_maxpool.onnx 0.005,0,0,False
63194,,,0.03,57.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3757.0,,bab,57.0 cifar_conv_maxpool.onnx 0.03,0,0,False
63193,,,0.03,57.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3757.0,,abcrown,57.0 cifar_conv_maxpool.onnx 0.03,0,0,False
14504,,,0.005,2.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3702.0,,abcrown,2.0 cifar_conv_maxpool.onnx 0.005,0,0,False
63191,,,0.025,57.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3757.0,,bab,57.0 cifar_conv_maxpool.onnx 0.025,0,0,False
14505,,,0.008,2.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3702.0,,abcrown,2.0 cifar_conv_maxpool.onnx 0.008,0,0,False
63189,,,0.025,57.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3757.0,,abcrown,57.0 cifar_conv_maxpool.onnx 0.025,0,0,False
64381,,,0.03,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,bab,58.0 cifar_conv_maxpool.onnx 0.03,0,0,False
64383,,,0.04,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,bab,58.0 cifar_conv_maxpool.onnx 0.04,0,0,False
64384,,,0.04,58.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3758.0,,abcrown,58.0 cifar_conv_maxpool.onnx 0.04,0,0,False
66729,,,0.004,6.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3706.0,,abcrown,6.0 cifar_conv_maxpool.onnx 0.004,0,0,False
65560,,,0.025,59.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3759.0,,bab,59.0 cifar_conv_maxpool.onnx 0.025,0,0,False
65559,,,0.025,59.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3759.0,,abcrown,59.0 cifar_conv_maxpool.onnx 0.025,0,0,False
65555,,,0.012,59.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3759.0,,bab,59.0 cifar_conv_maxpool.onnx 0.012,0,0,False
65554,,,0.012,59.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3759.0,,abcrown,59.0 cifar_conv_maxpool.onnx 0.012,0,0,False
65549,,,0.008,59.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3759.0,,abcrown,59.0 cifar_conv_maxpool.onnx 0.008,0,0,False
65548,,,0.008,59.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3759.0,,bab,59.0 cifar_conv_maxpool.onnx 0.008,0,0,False
65546,,,0.005,59.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3759.0,,abcrown,59.0 cifar_conv_maxpool.onnx 0.005,0,0,False
65545,,,0.005,59.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3759.0,,bab,59.0 cifar_conv_maxpool.onnx 0.005,0,0,False
65542,,,0.004,59.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3759.0,,bab,59.0 cifar_conv_maxpool.onnx 0.004,0,0,False
65541,,,0.004,59.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3759.0,,abcrown,59.0 cifar_conv_maxpool.onnx 0.004,0,0,False
14506,,,0.008,2.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3702.0,,bab,2.0 cifar_conv_maxpool.onnx 0.008,0,0,False
63187,,,0.02,57.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3757.0,,bab,57.0 cifar_conv_maxpool.onnx 0.02,0,0,False
63186,,,0.02,57.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3757.0,,abcrown,57.0 cifar_conv_maxpool.onnx 0.02,0,0,False
63184,,,0.012,57.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3757.0,,abcrown,57.0 cifar_conv_maxpool.onnx 0.012,0,0,False
61988,,,0.005,56.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3756.0,,abcrown,56.0 cifar_conv_maxpool.onnx 0.005,0,0,False
61987,,,0.005,56.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3756.0,,bab,56.0 cifar_conv_maxpool.onnx 0.005,0,0,False
14517,,,0.025,2.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3702.0,,abcrown,2.0 cifar_conv_maxpool.onnx 0.025,0,0,False
61984,,,0.004,56.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3756.0,,bab,56.0 cifar_conv_maxpool.onnx 0.004,0,0,False
61983,,,0.004,56.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3756.0,,abcrown,56.0 cifar_conv_maxpool.onnx 0.004,0,0,False
60820,,,0.04,55.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3755.0,,bab,55.0 cifar_conv_maxpool.onnx 0.04,0,0,False
60819,,,0.04,55.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3755.0,,abcrown,55.0 cifar_conv_maxpool.onnx 0.04,0,0,False
60818,,,0.03,55.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3755.0,,abcrown,55.0 cifar_conv_maxpool.onnx 0.03,0,0,False
60817,,,0.03,55.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3755.0,,bab,55.0 cifar_conv_maxpool.onnx 0.03,0,0,False
14519,,,0.025,2.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3702.0,,bab,2.0 cifar_conv_maxpool.onnx 0.025,0,0,False
60815,,,0.025,55.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3755.0,,abcrown,55.0 cifar_conv_maxpool.onnx 0.025,0,0,False
60814,,,0.025,55.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3755.0,,bab,55.0 cifar_conv_maxpool.onnx 0.025,0,0,False
60812,,,0.02,55.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3755.0,,abcrown,55.0 cifar_conv_maxpool.onnx 0.02,0,0,False
14521,,,0.03,2.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3702.0,,bab,2.0 cifar_conv_maxpool.onnx 0.03,0,0,False
60810,,,0.02,55.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3755.0,,bab,55.0 cifar_conv_maxpool.onnx 0.02,0,0,False
60809,,,0.012,55.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3755.0,,bab,55.0 cifar_conv_maxpool.onnx 0.012,0,0,False
14522,,,0.03,2.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3702.0,,abcrown,2.0 cifar_conv_maxpool.onnx 0.03,0,0,False
60807,,,0.012,55.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3755.0,,abcrown,55.0 cifar_conv_maxpool.onnx 0.012,0,0,False
60805,,,0.01,55.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3755.0,,bab,55.0 cifar_conv_maxpool.onnx 0.01,0,0,False
60804,,,0.01,55.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3755.0,,abcrown,55.0 cifar_conv_maxpool.onnx 0.01,0,0,False
60803,,,0.008,55.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3755.0,,abcrown,55.0 cifar_conv_maxpool.onnx 0.008,0,0,False
60802,,,0.008,55.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3755.0,,bab,55.0 cifar_conv_maxpool.onnx 0.008,0,0,False
14524,,,0.04,2.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3702.0,,bab,2.0 cifar_conv_maxpool.onnx 0.04,0,0,False
